election_year,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
2014,Tamil Nadu,Cuddalore ,JAISHANKAR.P.,Male,47,GEN,IND,Pot,6250,0,6250,1247908
2014,Tamil Nadu,Cuddalore ,None of the Above,,,,NOTA,NOTA,10334,4,10338,1247908
2014,Tamil Nadu,Chidambaram ,"RAJENDRAN, K",Male,49,SC,BSP,Elephant,5178,1,5179,1366190
2014,Tamil Nadu,Chidambaram ,"CHANDRAKASI, M",Male,45,SC,ADMK,Two Leaves,428858,678,429536,1366190
2014,Tamil Nadu,Chidambaram ,"VALLAL PERUMAN, P",Male,64,SC,INC,Hand,28981,7,28988,1366190
2014,Tamil Nadu,Chidambaram ,"EZHUMALAI, V",Male,51,SC,ABHM,Whistle,6824,0,6824,1366190
2014,Tamil Nadu,Chidambaram ,SUDHAMANIRATHINEM,Female,41,SC,PMK,Mango,278327,689,279016,1366190
2014,Tamil Nadu,Chidambaram ,"THIRUMAAVALAVAN, THOL",Male,51,SC,VCK,Ring,300351,690,301041,1366190
2014,Tamil Nadu,Chidambaram ,"ANANDAN ALIAS KAVIGNAR ANANTHAMAALAI, S",Male,36,SC,IND,Coconut,8875,0,8875,1366190
2014,Tamil Nadu,Chidambaram ,"SANMUGAM, A",Male,61,SC,IND,Cot,1071,0,1071,1366190
2014,Tamil Nadu,Chidambaram ,"CHANDRAGASAN, N",Male,57,SC,IND,Green Chilli,1182,0,1182,1366190
2014,Tamil Nadu,Chidambaram ,"SENTHAMIZHSELVI, K",Female,51,SC,IND,Candles,1468,1,1469,1366190
2014,Tamil Nadu,Chidambaram ,"THIRUSANGU, A",Male,43,SC,IND,Helmet,3370,0,3370,1366190
2014,Tamil Nadu,Chidambaram ,"PAZHANIVEL, P",Male,43,SC,IND,CALCULATOR,1772,0,1772,1366190
2014,Tamil Nadu,Chidambaram ,"PARVATHI, S",Female,36,SC,IND,Camera,1543,0,1543,1366190
2014,Tamil Nadu,Chidambaram ,"PUSHPARAJ, S",Male,31,SC,IND,Table,1523,0,1523,1366190
2014,Tamil Nadu,Chidambaram ,"RAJKUMAR, S",Male,38,SC,IND,Pot,4896,0,4896,1366190
2014,Tamil Nadu,Chidambaram ,None of the Above,,,,NOTA,NOTA,12127,11,12138,1366190
2014,Tamil Nadu,Mayiladuthurai,BHARATHI MOHAN R.K,Male,47,GEN,ADMK,Two Leaves,512756,973,513729,1350318
2014,Tamil Nadu,Mayiladuthurai,MANI SHANKAR AIYAR,Male,73,GEN,INC,Hand,58292,173,58465,1350318
2014,Tamil Nadu,Mayiladuthurai,RASAVELU.K,Male,57,SC,BSP,Elephant,3652,2,3654,1350318
2014,Tamil Nadu,Mayiladuthurai,AGORAM. K,Male,45,GEN,PMK,Mango,143617,468,144085,1350318
2014,Tamil Nadu,Mayiladuthurai,IRULAPPAN.V,Male,63,GEN,SP,Bicycle,2642,1,2643,1350318
2014,Tamil Nadu,Mayiladuthurai,HYDER ALI.S,Male,57,GEN,MAMAK,Candles,236052,627,236679,1350318
2014,Tamil Nadu,Mayiladuthurai,ARUMUGAM. C,Male,61,GEN,IND,Table Lamp,2028,0,2028,1350318
2014,Tamil Nadu,Mayiladuthurai,GUNASEKARAN.N,Male,52,SC,IND,Balloon,4144,5,4149,1350318
2014,Tamil Nadu,Mayiladuthurai,SHAMSUDEEN. M,Male,53,GEN,IND,Battery Torch,2303,0,2303,1350318
2014,Tamil Nadu,Mayiladuthurai,THIRUNAVUKKARASU. R,Male,74,GEN,IND,Bat,4713,1,4714,1350318
2014,Tamil Nadu,Mayiladuthurai,TIMOTHY.T,Male,52,GEN,IND,Ring,2326,1,2327,1350318
2014,Tamil Nadu,Mayiladuthurai,NAGARAJAN. M,Male,39,GEN,IND,BELT,1066,0,1066,1350318
2014,Tamil Nadu,Mayiladuthurai,PANDIYAN .R,Male,38,SC,IND,Letter Box,11613,0,11613,1350318
2014,Tamil Nadu,Mayiladuthurai,FATHIMA ALIAS BHARATHI. R,Female,41,GEN,IND,Pen Nib with Seven Rays,7582,0,7582,1350318
2014,Tamil Nadu,Mayiladuthurai,MUNUSAMY.V,Male,53,SC,IND,Television,1994,0,1994,1350318
2014,Tamil Nadu,Mayiladuthurai,RAGURAMAN. A,Male,33,GEN,IND,Electric Pole,7214,0,7214,1350318
2014,Tamil Nadu,Mayiladuthurai,REVATHI.A,Female,34,GEN,IND,Kite,6284,2,6286,1350318
2014,Tamil Nadu,Mayiladuthurai,JARINA BEGAM. N,Female,36,GEN,IND,Gas Cylinder,1056,0,1056,1350318
2014,Tamil Nadu,Mayiladuthurai,JEYAPRAKASH. B,Male,34,GEN,IND,Refrigerator,770,0,770,1350318
2014,Tamil Nadu,Mayiladuthurai,None of the Above,,,,NOTA,NOTA,13152,29,13181,1350318
2014,Tamil Nadu,Nagapattinam ,GOPAL. DR. K,Male,54,SC,ADMK,Two Leaves,433242,932,434174,1210626
2014,Tamil Nadu,Nagapattinam ,SENTHILPANDIAN. THALAI. T.A.P,Male,47,SC,INC,Hand,23922,45,23967,1210626
2014,Tamil Nadu,Nagapattinam ,THANGASAMY. V,Male,62,SC,BSP,Elephant,1849,2,1851,1210626
2014,Tamil Nadu,Nagapattinam ,PALANISAMY. G,Male,66,SC,CPI,Ears of Corn And Sickle,90203,110,90313,1210626
2014,Tamil Nadu,Nagapattinam ,VIJAYAN. A.K.S,Male,52,SC,DMK,Rising Sun,326968,1127,328095,1210626
2014,Tamil Nadu,Nagapattinam ,VADIVEL RAVANAN,Male,62,SC,PMK,Mango,43325,181,43506,1210626
2014,Tamil Nadu,Nagapattinam ,DEVAKI. G,Female,29,SC,IND,Coconut,1845,2,1847,1210626
2014,Tamil Nadu,Nagapattinam ,MURUGAIYAN. K,Male,58,SC,IND,Hat,1033,0,1033,1210626
2014,Tamil Nadu,Nagapattinam ,MOHAN. G,Male,35,SC,IND,Whistle,1752,2,1754,1210626
2014,Tamil Nadu,Nagapattinam ,None of the Above,,,,NOTA,NOTA,15617,45,15662,1210626
2014,Tamil Nadu,Thanjavur,ARANGARAJAN.M,Male,63,SC,BSP,Elephant,2252,1,2253,1340050
2014,Tamil Nadu,Thanjavur,KRISHNASAMY VANDAYAR.T,Male,58,GEN,INC,Hand,30170,62,30232,1340050
2014,Tamil Nadu,Thanjavur,TAMILSELVI.S,Female,41,GEN,CPM,"Hammer, Sickle and Star",23172,43,23215,1340050
2014,Tamil Nadu,Thanjavur,PARASURAMAN.K,Male,53,GEN,ADMK,Two Leaves,509587,720,510307,1340050
2014,Tamil Nadu,Thanjavur,BAALU.T.R,Male,72,GEN,DMK,Rising Sun,364449,1739,366188,1340050
2014,Tamil Nadu,Thanjavur,MURUGANANTHAM.M,Male,39,GEN,BJP,Lotus,58447,74,58521,1340050
2014,Tamil Nadu,Thanjavur,MUMMOORTHI.S@S.M.MOORTHY,Male,48,GEN,NMK,Batsman,2509,2,2511,1340050
2014,Tamil Nadu,Thanjavur,GUNASEKARAN.T,Male,52,SC,IND,Candles,894,0,894,1340050
2014,Tamil Nadu,Thanjavur,SIVAKUMAR.V,Male,42,GEN,IND,Dish Antenna,1511,0,1511,1340050
2014,Tamil Nadu,Thanjavur,PANASAI ARANGAN.N,Male,51,GEN,IND,Letter Box,1830,0,1830,1340050
2014,Tamil Nadu,Thanjavur,MADHAVAN.T,Male,41,GEN,IND,Battery Torch,1169,0,1169,1340050
2014,Tamil Nadu,Thanjavur,RAJKUMAR.R,Male,32,GEN,IND,Ring,1415,0,1415,1340050
2014,Tamil Nadu,Thanjavur,None of the Above,,,,NOTA,NOTA,12199,13,12212,1340050
2014,Tamil Nadu,Sivaganga,KARTI P CHIDAMBARAM,Male,42,GEN,INC,Hand,104606,72,104678,1412373
2014,Tamil Nadu,Sivaganga,KRISHNAN S,Male,58,GEN,CPI,Ears of Corn And Sickle,20433,40,20473,1412373
2014,Tamil Nadu,Sivaganga,SENTHILNATHAN PR,Male,46,GEN,ADMK,Two Leaves,475726,267,475993,1412373
2014,Tamil Nadu,Sivaganga,DHURAI RAAJ SUBHA,Male,65,GEN,DMK,Rising Sun,246199,409,246608,1412373
2014,Tamil Nadu,Sivaganga,RAKKAMUTHU V,Male,61,SC,BSP,Elephant,3055,1,3056,1412373
2014,Tamil Nadu,Sivaganga,RAJA H,Male,56,GEN,BJP,Lotus,133579,184,133763,1412373
2014,Tamil Nadu,Sivaganga,KALAIMANI K,Male,57,GEN,MMKA,BUCKET,1438,0,1438,1412373
2014,Tamil Nadu,Sivaganga,THAMILARIMA S,Male,60,GEN,AAAP,Broom,2130,1,2131,1412373
2014,Tamil Nadu,Sivaganga,BALU S,Male,44,GEN,TNMC,Pen Nib with Seven Rays,2196,0,2196,1412373
2014,Tamil Nadu,Sivaganga,RAJASEKAR.S @ S.R.THEVAR,Male,57,GEN,DFBL,Auto- Rickshaw,4028,1,4029,1412373
2014,Tamil Nadu,Sivaganga,VELLADHURAI A,Male,46,GEN,ETMK,Whistle,3023,0,3023,1412373
2014,Tamil Nadu,Sivaganga,KARTHIKARAJAN T,Male,29,GEN,IND,Pot,873,0,873,1412373
2014,Tamil Nadu,Sivaganga,GUNASEKARAN P,Male,53,GEN,IND,FLUTE,1268,1,1269,1412373
2014,Tamil Nadu,Sivaganga,SARAVANAN M,Male,39,GEN,IND,Television,2100,0,2100,1412373
2014,Tamil Nadu,Sivaganga,SIVAGNANAM AL,Male,47,GEN,IND,Frying Pan,1007,0,1007,1412373
2014,Tamil Nadu,Sivaganga,ARIMAZHAM THIYAGI SUBRAMANIAN MUTHURAJA M,Male,76,GEN,IND,Hat,3021,0,3021,1412373
2014,Tamil Nadu,Sivaganga,SELVARAJ A,Male,58,GEN,IND,Camera,2050,0,2050,1412373
2014,Tamil Nadu,Sivaganga,NATCHIAPPAN SP,Male,47,GEN,IND,Brief Case,794,0,794,1412373
2014,Tamil Nadu,Sivaganga,NELSON A,Male,30,GEN,IND,Letter Box,2986,1,2987,1412373
2014,Tamil Nadu,Sivaganga,PALANI S,Male,41,GEN,IND,Glass Tumbler,1699,0,1699,1412373
2014,Tamil Nadu,Sivaganga,BALAKRISHNAN P,Male,60,GEN,IND,Candles,949,0,949,1412373
2014,Tamil Nadu,Sivaganga,PERIYAKARUPPAN S,Male,43,GEN,IND,Gas Cylinder,837,0,837,1412373
2014,Tamil Nadu,Sivaganga,MURUGAN P,Male,42,GEN,IND,Cup & Saucer,736,0,736,1412373
2014,Tamil Nadu,Sivaganga,MEGARAJ MALLAR,Male,28,GEN,IND,Slate,565,0,565,1412373
2014,Tamil Nadu,Sivaganga,RADHAKRISHNAN A,Male,58,SC,IND,Battery Torch,641,0,641,1412373
2014,Tamil Nadu,Sivaganga,RAJA A,Male,47,GEN,IND,Coconut,1337,0,1337,1412373
2014,Tamil Nadu,Sivaganga,LENIN M,Male,47,GEN,IND,Cot,741,0,741,1412373
2014,Tamil Nadu,Sivaganga,None of the Above,,,,NOTA,NOTA,8031,11,8042,1412373
2014,Tamil Nadu,Madurai,R.GOPALAKRISHNAN,Male,45,GEN,ADMK,Two Leaves,453366,419,453785,1441434
2014,Tamil Nadu,Madurai,D SIVAMUTHU KUMAR,Male,43,GEN,DMDK,Nagara,146632,119,146751,1441434
2014,Tamil Nadu,Madurai,A THAVAMANI,Male,49,SC,BSP,Elephant,1252,1,1253,1441434
2014,Tamil Nadu,Madurai,T.N.BHARATH NACHIAPPAN,Male,38,GEN,INC,Hand,32140,14,32154,1441434
2014,Tamil Nadu,Madurai,B.VIKRAMAN,Male,52,GEN,CPM,"Hammer, Sickle and Star",30087,39,30126,1441434
2014,Tamil Nadu,Madurai,V VELUSAMY,Male,65,GEN,DMK,Rising Sun,254064,297,254361,1441434
2014,Tamil Nadu,Madurai,M.KAMACIS,Male,43,GEN,AAAP,Broom,5369,9,5378,1441434
2014,Tamil Nadu,Madurai,M.MOHAMMED ALI,Male,38,GEN,SAP,Candles,900,0,900,1441434
2014,Tamil Nadu,Madurai,K. RAJA,Male,48,GEN,DFBL,Ring,1472,2,1474,1441434
2014,Tamil Nadu,Madurai,N ALAGU MUTHU VELAYUDAM,Male,68,GEN,IND,Camera,483,0,483,1441434
2014,Tamil Nadu,Madurai,S.ARIVUDAINAMBI,Male,45,SC,IND,Glass Tumbler,448,0,448,1441434
2014,Tamil Nadu,Madurai,V.ANDICHAMY,Male,45,GEN,IND,Coconut,4467,0,4467,1441434
2014,Tamil Nadu,Madurai,S.GANESAN,Male,67,GEN,IND,CALCULATOR,363,0,363,1441434
2014,Tamil Nadu,Madurai,A.KANNAN,Male,41,GEN,IND,Scissors,423,0,423,1441434
2014,Tamil Nadu,Madurai,G.KANNAN,Male,36,GEN,IND,Brush,556,0,556,1441434
2014,Tamil Nadu,Madurai,V.KARUPPAIAH,Male,55,SC,IND,BELT,2054,0,2054,1441434
2014,Tamil Nadu,Madurai,P.GOPALAKRISHNAN,Male,54,GEN,IND,Cauliflower,6289,0,6289,1441434
2014,Tamil Nadu,Madurai,M.GOPALAKRISHNAN,Male,38,GEN,IND,Table Lamp,2754,0,2754,1441434
2014,Tamil Nadu,Madurai,P.CHANDRABOSE,Male,35,GEN,IND,Pot,719,0,719,1441434
2014,Tamil Nadu,Madurai,K.THANGAPANDI,Male,48,GEN,IND,Carrot,666,0,666,1441434
2014,Tamil Nadu,Madurai,BHARATHI KANNAMMA,Others,53,GEN,IND,Black Board,1222,4,1226,1441434
2014,Tamil Nadu,Madurai,J.MANIKANDESWARAN,Male,27,GEN,IND,Whistle,1561,2,1563,1441434
2014,Tamil Nadu,Madurai,G.MARIA JOSEPH XAVIOUR,Male,76,GEN,IND,Grapes,565,0,565,1441434
2014,Tamil Nadu,Madurai,S.MANICKAVASAGAM,Male,39,GEN,IND,Saw,339,0,339,1441434
2014,Tamil Nadu,Madurai,M.MEENAKSHISUNDARAM,Male,65,GEN,IND,Stethoscope,432,0,432,1441434
2014,Tamil Nadu,Madurai,K.K.RAMESH,Male,43,GEN,IND,Balloon,424,0,424,1441434
2014,Tamil Nadu,Madurai,T.RAMASAMY,Male,57,GEN,IND,Helmet,430,0,430,1441434
2014,Tamil Nadu,Madurai,P.RAMASUBRAMANIAN,Male,38,GEN,IND,Gas Stove,572,0,572,1441434
2014,Tamil Nadu,Madurai,V.G.RAMDOSS,Male,63,GEN,IND,Gas Cylinder,2738,2,2740,1441434
2014,Tamil Nadu,Madurai,M VENKATESAN,Male,45,GEN,IND,Battery Torch,392,0,392,1441434
2014,Tamil Nadu,Madurai,P.JEYAKUMAR,Male,42,GEN,IND,Dish Antenna,957,0,957,1441434
2014,Tamil Nadu,Madurai,None of the Above,,,,NOTA,NOTA,19757,8,19765,1441434
2014,Tamil Nadu,Theni ,"AARON RASHID, J.M.",Male,64,GEN,INC,Hand,71398,34,71432,1441302
2014,Tamil Nadu,Theni ,"THANGADURAI, V.",Male,53,SC,BSP,Elephant,5297,2,5299,1441302
2014,Tamil Nadu,Theni ,"PARTHIPAN, R.",Male,50,GEN,ADMK,Two Leaves,570919,335,571254,1441302
2014,Tamil Nadu,Theni ,PON. MUTHURAMALINGAM,Male,73,GEN,DMK,Rising Sun,256501,221,256722,1441302
2014,Tamil Nadu,Theni ,"ALAGUSUNDARAM, K.",Male,48,GEN,MDMK,Top,134223,139,134362,1441302
2014,Tamil Nadu,Theni ,"KRISHNAMOORTHY, K.",Male,35,SC,CPIM,Saw,946,0,946,1441302
2014,Tamil Nadu,Theni ,"MEENAKSHI SUNDARAM, G.K.",Male,48,GEN,SP,Bicycle,1107,0,1107,1441302
2014,Tamil Nadu,Theni ,"RAMPRAKASH, J.",Male,38,GEN,AAAP,Broom,3208,5,3213,1441302
2014,Tamil Nadu,Theni ,"VOLTAIRE, M.J.",Male,46,GEN,SUCI,Glass Tumbler,696,0,696,1441302
2014,Tamil Nadu,Theni ,"ASATH, M.M.",Male,50,GEN,IND,Shuttle,1082,0,1082,1441302
2014,Tamil Nadu,Theni ,"RAMAYA, R.",Male,37,SC,IND,Table Lamp,742,0,742,1441302
2014,Tamil Nadu,Theni ,"INIYAVAN, R.",Male,33,SC,IND,Dao,739,0,739,1441302
2014,Tamil Nadu,Theni ,"INNASIMUTHU, M.S.",Male,54,GEN,IND,Ring,991,0,991,1441302
2014,Tamil Nadu,Theni ,"KANNAN, S.",Male,48,SC,IND,Television,1273,0,1273,1441302
2014,Tamil Nadu,Theni ,"KARUPPIAH, R.",Male,43,GEN,IND,Dish Antenna,679,0,679,1441302
2014,Tamil Nadu,Theni ,MAMALLAN THA. KANAGAMUTHU,Male,34,SC,IND,Black Board,2680,1,2681,1441302
2014,Tamil Nadu,Theni ,"SENTHIL RAJAN MALLAR, K.",Male,38,SC,IND,Candles,2905,3,2908,1441302
2014,Tamil Nadu,Theni ,"MANI, S.V.",Male,41,GEN,IND,Carrot,1349,0,1349,1441302
2014,Tamil Nadu,Theni ,"MARIAPPAN, S.K.",Male,45,SC,IND,Pot,3521,0,3521,1441302
2014,Tamil Nadu,Theni ,"MOHAMED MIAKHAN, P.",Male,75,GEN,IND,Kite,1954,0,1954,1441302
2014,Tamil Nadu,Theni ,"MUTHURAMALINGAM, M.",Male,32,GEN,IND,Battery Torch,859,0,859,1441302
2014,Tamil Nadu,Theni ,"RABEEK, K.",Male,39,GEN,IND,Whistle,767,0,767,1441302
2014,Tamil Nadu,Theni ,"RAJA, V.",Male,57,GEN,IND,Hat,695,0,695,1441302
2014,Tamil Nadu,Theni ,None of the Above,,,,NOTA,NOTA,10300,12,10312,1441302
2014,Tamil Nadu,Virudhunagar,RETHINAVELU S,Male,71,GEN,DMK,Rising Sun,241089,416,241505,1350495
2014,Tamil Nadu,Virudhunagar,KAMALAVELSELVAN,Male,41,GEN,BSP,Elephant,1684,1,1685,1350495
2014,Tamil Nadu,Virudhunagar,SAMUELRAJ K,Male,46,SC,CPM,"Hammer, Sickle and Star",20107,50,20157,1350495
2014,Tamil Nadu,Virudhunagar,MANICKAM TAGORE B,Male,39,GEN,INC,Hand,38439,43,38482,1350495
2014,Tamil Nadu,Virudhunagar,RADHAKRISHNAN T,Male,59,GEN,ADMK,Two Leaves,406232,462,406694,1350495
2014,Tamil Nadu,Virudhunagar,KARTHIKAISAMY P,Male,31,SC,CPIM,Saw,2247,2,2249,1350495
2014,Tamil Nadu,Virudhunagar,SANTHANA KRISHNAN G,Male,37,GEN,TNMC,Pen Nib with Seven Rays,3411,0,3411,1350495
2014,Tamil Nadu,Virudhunagar,PRADEEPKUMAR D,Male,30,GEN,LSP,Whistle,681,0,681,1350495
2014,Tamil Nadu,Virudhunagar,MAHALINGAM T,Male,36,GEN,DFBL,Ring,1017,0,1017,1350495
2014,Tamil Nadu,Virudhunagar,MOHANRAJ J,Male,63,GEN,JJ,Battery Torch,1516,1,1517,1350495
2014,Tamil Nadu,Virudhunagar,VAIKO,Male,69,GEN,MDMK,Top,260317,826,261143,1350495
2014,Tamil Nadu,Virudhunagar,KANNAN G,Male,30,GEN,IND,Grapes,1133,0,1133,1350495
2014,Tamil Nadu,Virudhunagar,SANKAR A,Male,25,GEN,IND,Refrigerator,532,0,532,1350495
2014,Tamil Nadu,Virudhunagar,SATHESH M,Male,31,GEN,IND,Dao,903,0,903,1350495
2014,Tamil Nadu,Virudhunagar,SURESH GANDHI C,Male,40,GEN,IND,Diesel Pump,711,0,711,1350495
2014,Tamil Nadu,Virudhunagar,SOLAIRAJ K,Male,49,GEN,IND,Brief Case,2721,0,2721,1350495
2014,Tamil Nadu,Virudhunagar,SOUNDRAPANDIYAN K,Male,64,GEN,IND,Carrot,3470,0,3470,1350495
2014,Tamil Nadu,Virudhunagar,DHANUSHKODI M,Male,49,GEN,IND,Gas Cylinder,2522,0,2522,1350495
2014,Tamil Nadu,Virudhunagar,PALANICHAMY MALLAR P,Male,28,SC,IND,Slate,700,0,700,1350495
2014,Tamil Nadu,Virudhunagar,PANDIARAJAN R,Male,33,GEN,IND,Cauliflower,922,0,922,1350495
2014,Tamil Nadu,Virudhunagar,PALPANDI S DR,Male,30,GEN,IND,Green Chilli,2342,0,2342,1350495
2014,Tamil Nadu,Virudhunagar,MANMATHAN M,Male,59,GEN,IND,Batsman,714,0,714,1350495
2014,Tamil Nadu,Virudhunagar,MADHAVAN P,Male,40,GEN,IND,Ceiling Fan,642,0,642,1350495
2014,Tamil Nadu,Virudhunagar,MARIMUTHU C,Male,44,GEN,IND,Coat,629,0,629,1350495
2014,Tamil Nadu,Virudhunagar,RADHAKRISHNAN PV,Male,51,GEN,IND,Coconut,1068,0,1068,1350495
2014,Tamil Nadu,Virudhunagar,LAKSHMI KANDHAN S,Male,29,SC,IND,Chappals,1155,0,1155,1350495
2014,Tamil Nadu,Virudhunagar,None of the Above,,,,NOTA,NOTA,12215,10,12225,1350495
2014,Tamil Nadu,Ramanathapuram,ANWAR RAAJHAA. A ,Male,65,GEN,ADMK,Two Leaves,405470,475,405945,1455988
2014,Tamil Nadu,Ramanathapuram,MOHAMED JALEEL.S,Male,69,GEN,DMK,Rising Sun,286020,601,286621,1455988
2014,Tamil Nadu,Ramanathapuram,KUPPU RAMU.D,Male,57,GEN,BJP,Lotus,170617,465,171082,1455988
2014,Tamil Nadu,Ramanathapuram,THIRUNNAVUKKARSAR.Su,Male,64,GEN,INC,Hand,62061,99,62160,1455988
2014,Tamil Nadu,Ramanathapuram,NOOR JIYAVUDEEN.M.I,Male,51,GEN,SDPI,Auto- Rickshaw,12539,2,12541,1455988
2014,Tamil Nadu,Ramanathapuram,UMA MAGESWARI.R.T,Female,49,GEN,CPI,Ears of Corn And Sickle,12283,29,12312,1455988
2014,Tamil Nadu,Ramanathapuram,ARASAKUMAR.B.T,Male,47,GEN,DFBL,Ring,10930,15,10945,1455988
2014,Tamil Nadu,Ramanathapuram,GOPAL.R,Male,57,GEN,IND,Saw,3969,0,3969,1455988
2014,Tamil Nadu,Ramanathapuram,GOKILA.K,Female,30,SC,IND,Scissors,3471,0,3471,1455988
2014,Tamil Nadu,Ramanathapuram,ANNAMALAI.S,Male,49,SC,IND,Pot,3106,19,3125,1455988
2014,Tamil Nadu,Ramanathapuram,MANIVASAGAM,Male,36,SC,IND,Pen Nib with Seven Rays,2683,1,2684,1455988
2014,Tamil Nadu,Ramanathapuram,SIVAGURUNATHAN.K,Male,41,SC,BSP,Elephant,2119,4,2123,1455988
2014,Tamil Nadu,Ramanathapuram,KASIRAJAN.N,Male,51,GEN,IND,BELT,1415,0,1415,1455988
2014,Tamil Nadu,Ramanathapuram,PALPANDI.C,Male,47,SC,IND,Chappals,1355,0,1355,1455988
2014,Tamil Nadu,Ramanathapuram,THENNARASU.P,Male,57,SC,IND,Ceiling Fan,1321,0,1321,1455988
2014,Tamil Nadu,Ramanathapuram,SASIKUMAR.S,Male,31,GEN,IND,Kite,1220,0,1220,1455988
2014,Tamil Nadu,Ramanathapuram,BALAKRISHNAN.S.S,Male,43,SC,IND,Dao,1171,0,1171,1455988
2014,Tamil Nadu,Ramanathapuram,SATHIAH.G,Male,57,GEN,IND,Frock,1129,0,1129,1455988
2014,Tamil Nadu,Ramanathapuram,THIYAGARAJAN.R,Male,47,GEN,IND,Television,1037,0,1037,1455988
2014,Tamil Nadu,Ramanathapuram,KANNATHASAN.R,Male,35,SC,IND,Candles,999,0,999,1455988
2014,Tamil Nadu,Ramanathapuram,PERIYASAMY.P,Male,53,GEN,IND,Electric Pole,985,0,985,1455988
2014,Tamil Nadu,Ramanathapuram,AMIRTHA LINGAM.U,Male,62,GEN,IND,Coconut,941,0,941,1455988
2014,Tamil Nadu,Ramanathapuram,VETRIVEL.S,Male,38,GEN,IND,Battery Torch,914,0,914,1455988
2014,Tamil Nadu,Ramanathapuram,AZHAGU MEENA.A,Female,35,GEN,IND,Whistle,835,0,835,1455988
2014,Tamil Nadu,Ramanathapuram,MURUGESWARI,Female,38,SC,IND,Cup & Saucer,814,0,814,1455988
2014,Tamil Nadu,Ramanathapuram,AYYAPPAN.S,Male,49,GEN,IND,School Bag,785,0,785,1455988
2014,Tamil Nadu,Ramanathapuram,ALLA PITCHAI.E,Male,70,GEN,IND,Gas Cylinder,747,0,747,1455988
2014,Tamil Nadu,Ramanathapuram,SUBBIAH.M,Male,61,GEN,IND,Bat,645,0,645,1455988
2014,Tamil Nadu,Ramanathapuram,VELCHSAMY.R,Male,40,GEN,IND,Glass Tumbler,577,0,577,1455988
2014,Tamil Nadu,Ramanathapuram,RAVI.K,Male,43,GEN,IND,Balloon,478,0,478,1455988
2014,Tamil Nadu,Ramanathapuram,MOOKAIYA.S,Male,38,GEN,IND,Almirah,423,0,423,1455988
2014,Tamil Nadu,Ramanathapuram,None of the Above,,57,GEN,NOTA,NOTA,6264,15,6279,1455988
2014,Tamil Nadu,Thoothukkudi,AYYADURAI. S,Male,38,SC,BSP,Elephant,3182,23,3205,1310406
2014,Tamil Nadu,Thoothukkudi,"SHANMUGAM, A.P.C.V.",Male,61,GEN,INC,Hand,62937,143,63080,1310406
2014,Tamil Nadu,Thoothukkudi,MOHANRAJ. A,Male,51,GEN,CPI,Ears of Corn And Sickle,14976,17,14993,1310406
2014,Tamil Nadu,Thoothukkudi,JEGAN. P,Male,34,GEN,DMK,Rising Sun,241635,415,242050,1310406
2014,Tamil Nadu,Thoothukkudi,JEYASINGH THIYAGARAJ NATTERJEE.J,Male,60,GEN,ADMK,Two Leaves,365382,670,366052,1310406
2014,Tamil Nadu,Thoothukkudi,PUSHPARAYAN.M.,Male,46,GEN,AAAP,Broom,26443,33,26476,1310406
2014,Tamil Nadu,Thoothukkudi,JOEL. S,Male,42,GEN,MDMK,Top,181571,620,182191,1310406
2014,Tamil Nadu,Thoothukkudi,ALWARSAMY KARTHIKEYAN.L,Male,36,GEN,IND,Carrot,1725,2,1727,1310406
2014,Tamil Nadu,Thoothukkudi,"ANANDHARAJ, M.",Male,37,GEN,IND,Balloon,738,1,739,1310406
2014,Tamil Nadu,Thoothukkudi,SANTHADEVI. S,Female,36,GEN,IND,Ring,764,1,765,1310406
2014,Tamil Nadu,Thoothukkudi,SAMUEL. A.S.,Male,59,GEN,IND,Candles,1156,1,1157,1310406
2014,Tamil Nadu,Thoothukkudi,PANNEERSELVAM.C,Male,38,SC,IND,Batsman,1123,6,1129,1310406
2014,Tamil Nadu,Thoothukkudi,RAMKUMAR. V,Male,49,GEN,IND,Gas Stove,783,1,784,1310406
2014,Tamil Nadu,Thoothukkudi,VINSTON ANTO. S,Male,37,GEN,IND,Gas Cylinder,983,0,983,1310406
2014,Tamil Nadu,Thoothukkudi,None of the Above,,,,NOTA,NOTA,11413,34,11447,1310406
2014,Tamil Nadu,Tenkasi ,KANNAN,Male,61,SC,BSP,Elephant,2916,1,2917,1382081
2014,Tamil Nadu,Tenkasi ,LINGAM.P,Male,47,SC,CPI,Ears of Corn And Sickle,23479,49,23528,1382081
2014,Tamil Nadu,Tenkasi ,VASANTHI.M,Female,52,SC,ADMK,Two Leaves,424009,577,424586,1382081
2014,Tamil Nadu,Tenkasi ,DR.JAYAKUMAR.K.,Male,64,SC,INC,Hand,58835,128,58963,1382081
2014,Tamil Nadu,Tenkasi ,DR.KRISHNASAMY.K.,Male,62,SC,PT,Television,261757,1055,262812,1382081
2014,Tamil Nadu,Tenkasi ,GUNASEKARAN.K.,Male,42,SC,TNMC,Pen Nib with Seven Rays,8019,3,8022,1382081
2014,Tamil Nadu,Tenkasi ,DR.SADHAN THIRUMALAIKUMAR.T.,Male,61,SC,MDMK,Top,189386,847,190233,1382081
2014,Tamil Nadu,Tenkasi ,POONGANI.J.,Female,41,SC,SAP,Battery Torch,1453,1,1454,1382081
